study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	sample_title
PRJNA274006	SAMN03318323	SRS830799	SRX859221	SRR1779773	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep1-well-91
PRJNA274006	SAMN03318417	SRS830800	SRX859222	SRR1779774	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep1-well-92
PRJNA274006	SAMN03318034	SRS830803	SRX859223	SRR1779775	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep1-well-93
PRJNA274006	SAMN03318315	SRS830801	SRX859224	SRR1779776	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep1-well-94
PRJNA274006	SAMN03318002	SRS830802	SRX859225	SRR1779777	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep1-well-95
PRJNA274006	SAMN03318317	SRS830804	SRX859226	SRR1779778	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep1-well-96
PRJNA274006	SAMN03318480	SRS830808	SRX859227	SRR1779779	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-1
PRJNA274006	SAMN03318133	SRS830805	SRX859228	SRR1779780	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-2
PRJNA274006	SAMN03318012	SRS830806	SRX859229	SRR1779781	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-3
PRJNA274006	SAMN03317861	SRS830807	SRX859230	SRR1779782	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-4
PRJNA274006	SAMN03318469	SRS830809	SRX859231	SRR1779783	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-5
PRJNA274006	SAMN03318021	SRS830810	SRX859232	SRR1779784	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-6
PRJNA274006	SAMN03318051	SRS830811	SRX859233	SRR1779785	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-7
PRJNA274006	SAMN03318452	SRS830812	SRX859234	SRR1779786	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-8
PRJNA274006	SAMN03317899	SRS830814	SRX859235	SRR1779787	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-9
PRJNA274006	SAMN03318638	SRS830813	SRX859236	SRR1779788	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-10
PRJNA274006	SAMN03318119	SRS830815	SRX859237	SRR1779789	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-11
PRJNA274006	SAMN03317935	SRS830816	SRX859238	SRR1779790	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-12
PRJNA274006	SAMN03318241	SRS830818	SRX859239	SRR1779791	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-13
PRJNA274006	SAMN03317823	SRS830817	SRX859240	SRR1779792	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-14
PRJNA274006	SAMN03318328	SRS830819	SRX859241	SRR1779793	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-15
PRJNA274006	SAMN03318243	SRS830820	SRX859242	SRR1779794	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-16
PRJNA274006	SAMN03318716	SRS830822	SRX859243	SRR1779795	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-17
PRJNA274006	SAMN03318523	SRS830821	SRX859244	SRR1779796	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-18
PRJNA274006	SAMN03317872	SRS830823	SRX859245	SRR1779797	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-19
PRJNA274006	SAMN03318397	SRS830824	SRX859246	SRR1779798	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-20
PRJNA274006	SAMN03318645	SRS830825	SRX859247	SRR1779799	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-21
PRJNA274006	SAMN03318464	SRS830826	SRX859248	SRR1779800	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-22
PRJNA274006	SAMN03318468	SRS830827	SRX859249	SRR1779801	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-23
PRJNA274006	SAMN03317917	SRS830828	SRX859250	SRR1779802	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-24
PRJNA274006	SAMN03318121	SRS830829	SRX859251	SRR1779803	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-25
PRJNA274006	SAMN03318592	SRS830830	SRX859252	SRR1779804	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-26
PRJNA274006	SAMN03317803	SRS830832	SRX859253	SRR1779805	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-27
PRJNA274006	SAMN03318153	SRS830831	SRX859254	SRR1779806	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-28
PRJNA274006	SAMN03318577	SRS830845	SRX859255	SRR1779807	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-29
PRJNA274006	SAMN03318719	SRS830833	SRX859256	SRR1779808	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-30
PRJNA274006	SAMN03317886	SRS830834	SRX859257	SRR1779809	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-31
PRJNA274006	SAMN03318376	SRS830836	SRX859258	SRR1779810	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-32
PRJNA274006	SAMN03318129	SRS830835	SRX859259	SRR1779811	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-33
PRJNA274006	SAMN03318387	SRS830838	SRX859260	SRR1779812	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-34
PRJNA274006	SAMN03318139	SRS830837	SRX859261	SRR1779813	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-35
PRJNA274006	SAMN03318277	SRS830839	SRX859262	SRR1779814	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-36
PRJNA274006	SAMN03318483	SRS830840	SRX859263	SRR1779815	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-37
PRJNA274006	SAMN03318363	SRS830841	SRX859264	SRR1779816	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-38
PRJNA274006	SAMN03318065	SRS830842	SRX859265	SRR1779817	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-39
PRJNA274006	SAMN03318443	SRS830848	SRX859266	SRR1779818	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-40
PRJNA274006	SAMN03318342	SRS830843	SRX859267	SRR1779819	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-41
PRJNA274006	SAMN03318088	SRS830844	SRX859268	SRR1779820	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-42
PRJNA274006	SAMN03318114	SRS830847	SRX859269	SRR1779821	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-43
PRJNA274006	SAMN03317858	SRS830846	SRX859270	SRR1779822	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-44
PRJNA274006	SAMN03318260	SRS830849	SRX859271	SRR1779823	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-45
PRJNA274006	SAMN03318637	SRS830851	SRX859272	SRR1779824	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-46
PRJNA274006	SAMN03318150	SRS830852	SRX859273	SRR1779825	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-47
PRJNA274006	SAMN03318281	SRS830854	SRX859274	SRR1779826	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-48
PRJNA274006	SAMN03318567	SRS830855	SRX859275	SRR1779827	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-49
PRJNA274006	SAMN03318337	SRS830853	SRX859276	SRR1779828	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-50
PRJNA274006	SAMN03318492	SRS830856	SRX859277	SRR1779829	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-51
PRJNA274006	SAMN03318467	SRS830857	SRX859278	SRR1779830	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-52
PRJNA274006	SAMN03317724	SRS830859	SRX859279	SRR1779831	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-53
PRJNA274006	SAMN03318120	SRS830860	SRX859280	SRR1779832	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-54
PRJNA274006	SAMN03318685	SRS830858	SRX859281	SRR1779833	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-55
PRJNA274006	SAMN03318256	SRS830861	SRX859282	SRR1779834	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-56
PRJNA274006	SAMN03318294	SRS830862	SRX859283	SRR1779835	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-57
PRJNA274006	SAMN03318546	SRS830863	SRX859284	SRR1779836	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-58
PRJNA274006	SAMN03318056	SRS830864	SRX859285	SRR1779837	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-59
PRJNA274006	SAMN03318254	SRS830868	SRX859286	SRR1779838	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-60
PRJNA274006	SAMN03318029	SRS830865	SRX859287	SRR1779839	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-61
PRJNA274006	SAMN03318419	SRS830869	SRX859288	SRR1779840	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-62
PRJNA274006	SAMN03318122	SRS830866	SRX859289	SRR1779841	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-63
PRJNA274006	SAMN03317887	SRS830867	SRX859290	SRR1779842	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-64
PRJNA274006	SAMN03318321	SRS830870	SRX859291	SRR1779843	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-65
PRJNA274006	SAMN03317747	SRS830871	SRX859292	SRR1779844	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-66
PRJNA274006	SAMN03318678	SRS830874	SRX859293	SRR1779845	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-67
PRJNA274006	SAMN03318436	SRS830872	SRX859294	SRR1779846	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-68
PRJNA274006	SAMN03317881	SRS830876	SRX859295	SRR1779847	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-69
PRJNA274006	SAMN03317771	SRS830873	SRX859296	SRR1779848	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-70
PRJNA274006	SAMN03318026	SRS830875	SRX859297	SRR1779849	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-71
PRJNA274006	SAMN03317934	SRS830877	SRX859298	SRR1779850	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-72
PRJNA274006	SAMN03317894	SRS830878	SRX859299	SRR1779851	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-73
PRJNA274006	SAMN03317967	SRS830879	SRX859300	SRR1779852	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-74
PRJNA274006	SAMN03317754	SRS830880	SRX859301	SRR1779853	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-75
PRJNA274006	SAMN03318364	SRS830882	SRX859302	SRR1779854	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-76
PRJNA274006	SAMN03317954	SRS830881	SRX859303	SRR1779855	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-77
PRJNA274006	SAMN03318646	SRS830883	SRX859304	SRR1779856	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-78
PRJNA274006	SAMN03318318	SRS830884	SRX859305	SRR1779857	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-79
PRJNA274006	SAMN03318560	SRS830885	SRX859306	SRR1779858	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-80
PRJNA274006	SAMN03318299	SRS830886	SRX859307	SRR1779859	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-81
PRJNA274006	SAMN03318296	SRS830890	SRX859308	SRR1779860	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-82
PRJNA274006	SAMN03317918	SRS830887	SRX859309	SRR1779861	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-83
PRJNA274006	SAMN03318103	SRS830891	SRX859310	SRR1779862	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-84
PRJNA274006	SAMN03318231	SRS830889	SRX859311	SRR1779863	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-85
PRJNA274006	SAMN03318156	SRS830892	SRX859312	SRR1779864	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-86
PRJNA274006	SAMN03317890	SRS830893	SRX859313	SRR1779865	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-87
PRJNA274006	SAMN03317808	SRS830888	SRX859314	SRR1779866	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-88
PRJNA274006	SAMN03318361	SRS830894	SRX859315	SRR1779867	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-89
PRJNA274006	SAMN03318495	SRS830895	SRX859316	SRR1779868	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-90
PRJNA274006	SAMN03318204	SRS830897	SRX859317	SRR1779869	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-91
PRJNA274006	SAMN03318625	SRS830899	SRX859318	SRR1779870	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-92
PRJNA274006	SAMN03318128	SRS830900	SRX859319	SRR1779871	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-93
PRJNA274006	SAMN03318433	SRS830902	SRX859320	SRR1779872	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-94
PRJNA274006	SAMN03318027	SRS830896	SRX859321	SRR1779873	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-95
PRJNA274006	SAMN03317929	SRS830901	SRX859322	SRR1779874	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-GM-rep2-well-96
PRJNA274006	SAMN03318684	SRS830898	SRX859323	SRR1779875	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-1
PRJNA274006	SAMN03318437	SRS830903	SRX859324	SRR1779876	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-2
PRJNA274006	SAMN03317948	SRS830904	SRX859325	SRR1779877	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-3
PRJNA274006	SAMN03318406	SRS830905	SRX859326	SRR1779878	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-4
PRJNA274006	SAMN03317950	SRS830909	SRX859327	SRR1779879	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-5
PRJNA274006	SAMN03318512	SRS830906	SRX859328	SRR1779880	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-6
PRJNA274006	SAMN03318257	SRS830910	SRX859329	SRR1779881	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-7
PRJNA274006	SAMN03318438	SRS830907	SRX859330	SRR1779882	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-8
PRJNA274006	SAMN03318426	SRS830908	SRX859331	SRR1779883	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-9
PRJNA274006	SAMN03318503	SRS830911	SRX859332	SRR1779884	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-10
PRJNA274006	SAMN03318552	SRS830912	SRX859333	SRR1779885	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-11
PRJNA274006	SAMN03317920	SRS830913	SRX859334	SRR1779886	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-12
PRJNA274006	SAMN03318636	SRS830914	SRX859335	SRR1779887	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-13
PRJNA274006	SAMN03318485	SRS830917	SRX859336	SRR1779888	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-14
PRJNA274006	SAMN03318047	SRS830916	SRX859337	SRR1779889	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-15
PRJNA274006	SAMN03318063	SRS830918	SRX859338	SRR1779890	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-16
PRJNA274006	SAMN03317970	SRS830915	SRX859339	SRR1779891	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-17
PRJNA274006	SAMN03318692	SRS830920	SRX859340	SRR1779892	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-18
PRJNA274006	SAMN03318109	SRS830919	SRX859341	SRR1779893	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-19
PRJNA274006	SAMN03318473	SRS830922	SRX859342	SRR1779894	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-20
PRJNA274006	SAMN03318557	SRS830921	SRX859343	SRR1779895	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-21
PRJNA274006	SAMN03318360	SRS830925	SRX859344	SRR1779896	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-22
PRJNA274006	SAMN03318374	SRS830935	SRX859345	SRR1779897	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-23
PRJNA274006	SAMN03318479	SRS830924	SRX859346	SRR1779898	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-24
PRJNA274006	SAMN03318140	SRS830923	SRX859347	SRR1779899	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-25
PRJNA274006	SAMN03318020	SRS830940	SRX859348	SRR1779900	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-26
PRJNA274006	SAMN03318152	SRS830928	SRX859349	SRR1779901	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-27
PRJNA274006	SAMN03318057	SRS830927	SRX859350	SRR1779902	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-28
PRJNA274006	SAMN03318079	SRS830926	SRX859351	SRR1779903	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-29
PRJNA274006	SAMN03317889	SRS830929	SRX859352	SRR1779904	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-30
PRJNA274006	SAMN03317818	SRS830930	SRX859353	SRR1779905	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-31
PRJNA274006	SAMN03317831	SRS830931	SRX859354	SRR1779906	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-32
PRJNA274006	SAMN03318708	SRS830932	SRX859355	SRR1779907	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-33
PRJNA274006	SAMN03317985	SRS830933	SRX859356	SRR1779908	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-34
PRJNA274006	SAMN03318647	SRS830949	SRX859357	SRR1779909	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-35
PRJNA274006	SAMN03318457	SRS830934	SRX859358	SRR1779910	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-36
PRJNA274006	SAMN03318527	SRS830936	SRX859359	SRR1779911	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-37
PRJNA274006	SAMN03317836	SRS830937	SRX859360	SRR1779912	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-38
PRJNA274006	SAMN03318105	SRS830938	SRX859361	SRR1779913	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-39
PRJNA274006	SAMN03317814	SRS830939	SRX859362	SRR1779914	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-40
PRJNA274006	SAMN03317930	SRS830941	SRX859363	SRR1779915	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-41
PRJNA274006	SAMN03318514	SRS830942	SRX859364	SRR1779916	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-42
PRJNA274006	SAMN03317732	SRS830943	SRX859365	SRR1779917	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-43
PRJNA274006	SAMN03318723	SRS830944	SRX859366	SRR1779918	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-44
PRJNA274006	SAMN03318498	SRS830945	SRX859367	SRR1779919	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-45
PRJNA274006	SAMN03318714	SRS830947	SRX859368	SRR1779920	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-46
PRJNA274006	SAMN03318249	SRS830964	SRX859369	SRR1779921	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-47
PRJNA274006	SAMN03318564	SRS830946	SRX859370	SRR1779922	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-48
PRJNA274006	SAMN03318242	SRS830948	SRX859371	SRR1779923	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-49
PRJNA274006	SAMN03318522	SRS830950	SRX859372	SRR1779924	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-50
PRJNA274006	SAMN03317905	SRS830966	SRX859373	SRR1779925	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-51
PRJNA274006	SAMN03317731	SRS830951	SRX859374	SRR1779926	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-52
PRJNA274006	SAMN03318146	SRS830952	SRX859375	SRR1779927	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-53
PRJNA274006	SAMN03317936	SRS830972	SRX859376	SRR1779928	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-54
PRJNA274006	SAMN03317789	SRS830956	SRX859377	SRR1779929	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-55
PRJNA274006	SAMN03318112	SRS830953	SRX859378	SRR1779930	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-56
PRJNA274006	SAMN03317843	SRS830975	SRX859379	SRR1779931	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-57
PRJNA274006	SAMN03318517	SRS830960	SRX859380	SRR1779932	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-58
PRJNA274006	SAMN03318172	SRS830954	SRX859381	SRR1779933	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-59
PRJNA274006	SAMN03318167	SRS830955	SRX859382	SRR1779934	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-60
PRJNA274006	SAMN03317765	SRS830957	SRX859383	SRR1779935	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-61
PRJNA274006	SAMN03318287	SRS830962	SRX859384	SRR1779936	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-62
PRJNA274006	SAMN03318320	SRS830958	SRX859385	SRR1779937	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-63
PRJNA274006	SAMN03318237	SRS830959	SRX859386	SRR1779938	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-64
PRJNA274006	SAMN03318108	SRS830961	SRX859387	SRR1779939	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-65
PRJNA274006	SAMN03318644	SRS830963	SRX859388	SRR1779940	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-66
PRJNA274006	SAMN03317727	SRS830965	SRX859389	SRR1779941	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-67
PRJNA274006	SAMN03317982	SRS830967	SRX859390	SRR1779942	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-68
PRJNA274006	SAMN03318255	SRS830968	SRX859391	SRR1779943	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-69
PRJNA274006	SAMN03318501	SRS830986	SRX859392	SRR1779944	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-70
PRJNA274006	SAMN03318330	SRS830969	SRX859393	SRR1779945	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-71
PRJNA274006	SAMN03317740	SRS830970	SRX859394	SRR1779946	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-72
PRJNA274006	SAMN03318707	SRS830990	SRX859395	SRR1779947	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-73
PRJNA274006	SAMN03317745	SRS830971	SRX859396	SRR1779948	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-74
PRJNA274006	SAMN03318210	SRS830978	SRX859397	SRR1779949	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-75
PRJNA274006	SAMN03318609	SRS830973	SRX859398	SRR1779950	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-76
PRJNA274006	SAMN03318565	SRS830979	SRX859399	SRR1779951	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-77
PRJNA274006	SAMN03318042	SRS830974	SRX859400	SRR1779952	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-78
PRJNA274006	SAMN03318316	SRS830976	SRX859401	SRR1779953	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-79
PRJNA274006	SAMN03318617	SRS830981	SRX859402	SRR1779954	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-80
PRJNA274006	SAMN03318571	SRS830977	SRX859403	SRR1779955	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-81
PRJNA274006	SAMN03318705	SRS830980	SRX859404	SRR1779956	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-82
PRJNA274006	SAMN03318632	SRS830982	SRX859405	SRR1779957	9606	Homo sapiens	NextSeq 500	PAIRED	singles-GM-rep3-well-83
